image_link,group_id,entity_name,entity_value,extracted_text
https://m.media-amazon.com/images/I/71sWRp1SNwL.jpg,731432,item_weight,2.2 pound,"KG (2.2lbs) % DAILY LEUCINE QUANTITY PER SERVING 2.50 G VALUES* CONTAINS ADDED FLAVOUR - CHOCOLATE (NATURAL AND NA 1.25 G ISO LEUCINE VALINE 1.25 G ENERGY 253 KCAL NUTRITION FACTS 3.00% 19 TOTAL FAT ESSENTIAL AMINO ACIDS LYSINE 2.00 G METHONINE 0.50 G 0.5 G SATURATED FAT PHENYLALANINE 1.00 G Q 9 FLAVOURING SUBSTANCES) TRANS FAT 0.40 G TRYPTOPHAN 1.70 G THREONINE 10 mg CHOLESTEROL AMINO ACID PROFILE 50 mg SODIUM ALAMINE 1.40 9 3.00 G GLUTAMIC ACID OTHER AMTNO ACIDS (G/100G PROTEIN) 50 9 SERVINGS PER TOTAL CARBOHYDRATES GLYCINE 0.60 G 5G 0.60 G HISTIDINE SUGARS (AS SUCROSE) PROLINE 1.25 9 12.9 PROTEIN 50% 5.5 G 0.40 9 CYSTEINE BCAA BLAND TRYOSINE 1.20 G BCAA (BRANCNED CHAIN AMINO ACIDS) @/100G PRO ARGININE 1.20 9 SERINE 1.30 9 SERVING SIZE 1 SCOOP (50 G) ASPARTIC ACID 2.50 G *PERCENT DAILY VALUES (DV) ARE BASED ON A 2000 CASH INGREDIENTS BE HIGHER OR LOWER DEPENDING ON YOUR CALORIE NEEDS. CONTAINER : 20 WHY PROTEIN BLAND (WHY PROTEIN COCENTATE, W/ NUTRIARC MATODENKIN, ALKALIZED COODA POWDER, STABIL MUSCLE IEDITLIN(INS322), SUCRIOSE (INS955), GL MASS GRINER 100% 50G LOTPO/20006-53 CHOCLATE BELASSING MILKSHAKE REVI ZERO PER 100G"
https://m.media-amazon.com/images/I/61Fwq4GeTmL.jpg,752266,wattage,60.0 watt,60W INSTALL 6.600LN PROFESSIONAL IP65 X2 120CM BIANCO NATURALE
https://m.media-amazon.com/images/I/61-oj+N+BxL.jpg,459516,item_volume,30.0 millilitre,"SOUTH MOON CAUTION MANUFACTURER REACH OF CREDIREN. ITEM SUMLANL KEEP OUT OF SHANTOUCROSS-BOTDER PREMIUM PRODUCTS Address: E-COMMERCE CO. LTD RECEI BULLRING 5 BUDIDING 1901, CENTURY BUSINESS ROAD SHANTOU. CEPTER, NO. 1/5.HAITION SOUTH MOON MENTSABLE DENOTOBLUMN & MUILEIN SNETITE 3 YEARS NET: 30ML ACT HERBAL DROP IRATORY ROBIUM & MULLEIN ARTUL LUNG SUPPORT BALANCE ENHANCE MULUS LEVELS MAXIMUM ALL BREATHING FUNCTION USE ONLY, NOT FOR ORIGAUSE OPEN ALWAYS CLEANS & POTENCY A. SPON AN THING FUNCTION O BALANCES INVOLA MUCUS BIRWAYS AMOUNT EXTRACT HERBAL DROP VEGAN. GMO FREE - ISO 30ML/TFL.OZ VEGAN - GMO FREE. ISO STORAGE: CLEANESE POWERFUL LUNG SUPPORT = RESPIRATORY STORE IN COOL ORY PLACE WAY"
https://m.media-amazon.com/images/I/71e6kJLE+LL.jpg,459516,item_volume,30.0 millilitre,DENDROBUM & MULT EXTRACT HERBAL DATE STCRAGE: CIONSO *** ** RESPIRATORY TRANSACREESPICE* SEEIN 2X DYPASSIER MANAGER BEFORE STATIOUS CONSCOUNT: RETURN PROOFS BCMM#003.01 121 CANN BUSINESS REFEST: REF# 581KING 5.8. MNG CATRIX NO 115-A9TH SALES: NET 30ML BALANCE ACT HERBAL DROP ROBLUM & MULLGIN AFTER LOVELS MUCLUS AND SPOODING TUNCKER MAXIMUM $500M AIRWAYS POTENCY OPEN OVER AN SYRM SERVICE 6666 30ML/1FI.02 SOUCH MOON VEGAN. GMO FREE - ISO VEGAN - GMO FREE - ISO CAUTOK: EXCLUSE POWERFUL LUNG SUPPORT EXTRACT HERBAL DROP TRANSACTION DEWARDBUMIN & MULIEIN
https://m.media-amazon.com/images/I/71SuzaRS7gL.jpg,459516,item_volume,30.0 millilitre,"SOUTH MOON CXM3X CONDITION STAT012739-008 EXT SHOPFUL TEET OR OF PERINPTINTS EXCHANGE: AMOUNTS BANAZENG5ABHJ HERBALDROPS OF DENDROBIUM 001/CERSON, SUPPERS DATE:0""67A STIM INAS NET: 30ML AND PISTILUS EXTRACTS SMALLED DEMOROBILUM & MULIEIN ACT HERBAL DROP ROBIUM & MULLOIN BALANCES. ENHANGO THE HERBAL DROPS ARE ABSORDED UNDER THE US TOVOLA MU ETHLING FUNCTION SECRET: 21:39-05F ALL BREAD MAXIMUM TONGUE. THE INGREDIENTS ACT ON THE LUNGS POTA RECY STARS ANG INVAYS AMMON EXTRACT HERBAL DROP AND RESPIRATORY SYSTEM THROUGH THE BLOOD, 30ML/1F.02 NO.COMMBER: 0MMMMMMMMMMMMMMMMMMMMMMMM STIMULATE AND DILUTE THE MUCUS IN THE TRACHEA VEGAN. GMO FREE - ISO VEGAN. GMO FREE. ISO STORES POWARTUL LUNG SUPPORT: AND LUNGS, BELP EXPEL SPUTUN AND LUNG RESIDUE CLEARISE WITHIN 2 HOURS, AND DREDGE THE AIRWAY. SR: 0000 IRATORY"
https://m.media-amazon.com/images/I/71nsfFCXF0L.jpg,459516,item_volume,30.0 millilitre,"SOUTH MOON CAUTION: MANATURE REFUNDMIREN SEAMOU EXCISE CONDEN FOR SUN GIT REG: OUT OF: FER UNPLPOINTS EXCHANGES CO.CO. POST 5BLINES SOLDING PALL, CENTURY BUSINESS PAR.STATE... DATE: 4% 15H6BN NET: 30ML SET TAJIENS MERIT TOTAL DENDROBILUM & MULIEIN ROBLUM & MULLEIN BALANCE ACT HERBAL DROP ENHANCE MAXIMUM CLEANES MUCLUS REVELS BRESTRING FUNCTION POTONEY OPEN ALWAYS USE ANY FOR EXCHANGE CHANGE 40.00 A: 89MM AWAYS 30ML/1FL.OZ VEGAN - GMO FREE - ISO HERBAL RELIEVE VEGAN. GMO FREE. ISO TO THE PAIN EXTRACT EXTRACT HERBAL DROP THROAT ORAL LONGTERM MILD AND PROTECTION COMFORTABLE BACTERTOSTASIS POWERFUL LUNG SUPPORT STORAGE CIONSO RESPIRATORY SALE FROM DY: DECEMBER"
https://m.media-amazon.com/images/I/71hgN7yu9OL.jpg,459516,item_volume,30.0 millilitre,"WAIN COMPANY'S Purified Water *** C BURDOCK LEAF VEGAN - GMO FREE - ISO 30ML/1FL.OZ VEGAN - GMO FREE GRAPE SEED OIL DENDROBIUM EXTRACT HERBAL DROP DENDROBIUM & MULLELN ELDERBERRY MULLEIN EXTRACT @ COUNT BLATTVEVE STORES, MARCH, CAMARKERS"
https://m.media-amazon.com/images/I/61SmT8pkLtL.jpg,529606,item_weight,2 ounce,"TERPENE INFUSED REAL 100% SOY BURNING WAX RECEIPT WITH LID 2 0Z JAR MATTE FINISH ""SOFT-TOUCH"" ALL-NATURAL H EMP WICK AROMATHERAPY CANDLE 100% BOTANICAL 100% SOY PLANT TERPENES CLEANEST 2 GRAMS PER CANDLE"
https://m.media-amazon.com/images/I/71ZtDgGX+iL.jpg,299791,item_weight,8.1 gram,INFORMATION LOVE YOU 13 MM CHAIN LENGTH: 48+5 CM MATERIAL: TITANIUM STEEL SIZE: 20X13 MM 20 MM WEIGHT: 8.1 g (ABOUT) CUSTOM TEXT AND MAY BE SUBJECT TO MARGINAL ERROR. TIPS: THE SIZE OF THE PRODUCT IS MEASURED MANUALLY
https://m.media-amazon.com/images/I/413FQB0ZMLL.jpg,308856,item_weight,2 kilogram,FREE 2 24% CANINE BREEDER PACK CREEK' CHAN ALL BREAD ALL AGE FORMULA FAT PROTEIN LIFE PRESERVATION FORMULA 30% SINGLE GRAIN
https://m.media-amazon.com/images/I/41EjbFu-+yL.jpg,308856,item_weight,10 kilogram,CANINE CREEK* CHICKEN USA CAGE VPES COMPACATION NET WT 10 KO CASH R DUE VEM#ATE GLUC PIES
https://m.media-amazon.com/images/I/71dWDwMhWmS.jpg,681445,item_weight,500.0 kilogram,POSTS* NMED RAPLING COLLECTION PUGLISH
https://m.media-amazon.com/images/I/61d6Kj80QSL.jpg,365637,item_weight,200.0 gram,"QUANTUM DUANTO MILLETEX FENG. HEALTHY & GREAT FOR DELICIOUS, DIGESTION ENERGY FROM SUPERFOOD FOR ALL AGE GROUPS. PSNLODAY(S) MAJET SHORTBREAD MARTGRON NET WEIGHT 200GM NATURALS DATESYRUP THANK YOU BACK MILLET SHORTBREAD SWEETENED WITH DATE SYRP ALL DAY SHACK FOR BOOSTING ENERGY ENJORAGE. With FSYLIUM HOSK AND FEMEL"
https://m.media-amazon.com/images/I/71bvOuz9w1L.jpg,365637,item_weight,200.0 gram,"DUANTO ADJOTEN QUANTUM GREAT FOR HEALTHY & DELICIOUS, DIGESTION ENERGY FROM SUPERFOOD GROUPS. FOR ALL AGE PSNLEAKREX. NATURALS NET WEIGHT 200 QN MAJET SHORTBREAD DATESYRUP THANK YOU FOR MILLET SHORTBREAD SWEELENED WITH DATE SYND ALL DAY SHACK FOR BOOSTING ENERGY EARANGED WITH PYFULWINL HASI AND FENEL"
https://m.media-amazon.com/images/I/71l0M0tMGjL.jpg,365637,item_weight,200.0 gram,ALL NATURAL HEALTHY INGREDIENTS DELICIOUS GREAT FOR FOOD ENERGY FROM DIGESTIO ALL DAY SHACK FOR BOOSTING ENERGY SUP AGE ALL FOR GROUPS. MILLET DRENTO MILETEN PSYLLIUM HUSK POSTED NET WEIGHT 2000AM MULTIGRAINS FENNEL DATE SYRUP CHANCE ALLETRY MILLET SHORTBREAD SWEETEND WITH DATE SYMP ENJORRED With PAYPLIUM HOSK AND FEMBER
https://m.media-amazon.com/images/I/71Lpqdrpi4L.jpg,365637,item_weight,200.0 gram,ALL DAY SNACK FOR BOOSTING ENERGY GULANTS MULTERS MILLET SHORTBREAD RICH IN FIBRE DELICIOUS IN AND VITAMINS SWEETENED WITH DATE SYRUP TASTE ENHANGE WWW.PS/LIHN HUCK AND FERNAL REACTIVE ALL NATURAL STELSY ENERGY FROM FOR AGE SUPE ALL DAY SRACK FOR BOOSTING ENERRY GRO NET WEIGHT 2000GM CONTAINS SUPERFOOD IN COMBINATION WITH MILLETS AND MULTIGRAINS INGREDIENTS *** QUICK SOURCE DETAIL MILDER IMPROVES DIGESTION OF ENERGY
https://m.media-amazon.com/images/I/71jLIbCcwOL.jpg,365637,item_weight,100.0 gram,"20.69 NLTRICION FACTS 30.64 TOTAL FAT, G/100G VALUE PER 100G VALUE PER SERVICE 10.94 5.99 2.1 VITAMIN C.MG/100G 5.99 VITAMIN A,NCG/100G 2.14 ENERGY, KCAL/1009 TOTAL SQUARE (SUCTOSE), G/100G 2.31 0.83 DIETARY FIBRE, G/100G 275.76 98.49 8.67 24.28 CADRIES FROM FAX (KCO)100GM) 566.76 SODIUM, MG/100G 52.42 18.72 CALCIUM, MG/100G 2.78 1.0 IRON, MG/100G 6.9 19.41 O 202.4 *SATURATED FAITY AED, G/100G PROTEIN, G/100G CHOLESTPRO, MG/100G .TRANS FATTY AOLD, G/100G 6.25 2.23 57.93 TOTAL CARBON/DETATE, @/100G"
https://m.media-amazon.com/images/I/718EdwGgyVL.jpg,365637,item_weight,200.0 gram,"AVAILABLE IN TWO OTHER DIFFERENT 0008-TMTS DUENTO HILL DUCNTELL WILL PRODUCT LARGE MILLET SHORTBREAD MILLET SHORTBREAD MILLET SHORTBREAD FLAVOURS ENJANGED WITH PYULUM HUCK AND ENHANGED WITH FSYULUM HOSK AND ENTMONED WITH A SATIUM INCLUDING PERMIT SWEETENED WITH GOOD BOTTA SWEETEND WITH DATE SYMP. SANCHANED WITH GOODSORY ALL DAY SHACK FOR BOOSTING ENE PERGIVEVE ENERGY FROM ALL DAY SHACK FOR BOOSTING ENE, ALL DAY SHACK FOR BOOSTING ENERGY ENERGY FROM ENERGY FROM DOUNDE MILDER ROUPS, GROU GROUPS NET WEIGHT 2000GM NET WEIGHT 200am NET WEIGHT 2000GM ORANG ALLETED ONCOMATE ORGETHER DNINTA/KELCTRY ""RETURN"" DATES:0"
https://m.media-amazon.com/images/I/713twQgCHSL.jpg,487566,item_weight,5.0 kilogram,EXCLUDED EXCEED *** *** TOTAL SKUCK KGS
https://m.media-amazon.com/images/I/61I0O1qJbhS.jpg,767202,item_weight,60.0 pound,DRUCKQUALITAT BEL. UNESRE PRODUKTO REDUZIZERNA DIE-BONIESKO DEM HORREN TECHDISHIER PARAMETER UND DIE DES DURCEARS UNN DIS 2.00% AND BHANTEN DABEL
https://m.media-amazon.com/images/I/61eOO5IW4NL.jpg,369753,item_volume,3.0 cubic foot,HOW OUTS! 2 PREP 1 TEST 4 STICK 3 CUT TAKE A EASY SKIN ALLERGY TEST SKIN CARE AND MOISTURIZEING BEFORE USE COVER THE AREAS THAT NEED CUT TO THE SIZE AS REQUIRED
https://m.media-amazon.com/images/I/716AQpAJjZL.jpg,731432,item_weight,227 gram,SUBJECTS TAX STORE CHEWABLE C-500 ASTAXANTLIN CLINICALLY TESTED JOINT AND BONE HEALTH PROMOTES HEALTHY SKIN* 4 mg SOMEING DUE. NET WT. 8 OZ (227) ANTIOXIDANT PROTECTION* . NATURALLY SWEETONED MADE WITH ORGANIC AGAIN CELULAR PROTECTION A DIETARY SUPPLY NATIONAL CHERRY-BERRY FLAVOR 100 TABLETS IN/AME 90 VEG CAPSULES PAYMENT FREE PROTOTAL NECESSED ADJUSTRY ANY STATE STTER COUNT ONU OPENING: NOU COLLAGEN PEPPTIDES POWDER
https://m.media-amazon.com/images/I/71FVeRd2jqL.jpg,709627,item_weight,100 gram,100% OF CHARGES MARLBORO REGIONABLE DURABLE. @
https://m.media-amazon.com/images/I/81njuNSPdjL.jpg,639090,item_weight,190.0 gram,"S ENTMENT GRAND DESSERT SCHOOLO ENERGIE EG FETT 5,09 SUBJECT TIME NOT SAME, ZOADENE ENTABLE WICH ON-MA 520 KJ (124 KCAL) 3.39 DE DAVAN GESETTIGTE FETTSQUEN KOHLENTYDRATE B=( BY 77727 EG 17,09 14.09 DAVON ZUCKER (SIENE DECLE) EIWEIB 2,79 THE EXCHANGES OR RECEIPT FOR AN OFFER AND EXCHANGE ORGAN SALZ 0.10 G E 1908 ERRMAN GMBH HAUPISTR. 19 87770 OBERSCHONEGG9 INCORDING EXCHANGES AND PROMOED BY THE LETTER AND ANY THANK WWW.EHRMANN.DE UNITED SAND, LENGTH, OR REFUNDER & CHILDERSON, SU DE MAINWEATINGABEN PRO 100G: EMULGIATE 472B, AROMA, STICKSTORY. SN 006 BEI TAX. -Q & COMPLETERS TALTIAR DIC SIDECE"
https://m.media-amazon.com/images/I/51xfRlxWIXL.jpg,639090,item_weight,100.0 gram,"14.09 ENERGIE : EINEIB 2.79 0 MAINMETANGADEN PRO 100G. SALZ 0.10 G FETT 5,09 3,39 520KU(124 KCAL) KOHTERNYDRATE DAVAN GESATTIQUE FEFUSAUREN 17,0G DAVAN ZUCKER"
https://m.media-amazon.com/images/I/71duwM3SjpL.jpg,459516,item_weight,600 milligram,"AWALED WITHINING NO ADDED ARTIFICIAL 5% WITHAMOLICES CHIRIDAY PAYMENT ASIVEGANDRIA MILLERS COLORS, FLAVORS PRESERVATIVES, AGENTS. SUPPORTS KSM-66 ANTI-CAKING 600 MG. 60 TM VAPPSE PLUS ASHWAGANDRA* PARKING RECEIPT: STRENGTH & STAMINA* KSM-66 IMPROVE SIEED QUALITY* STRESS & ANXIETY BUSTER* ASHWAGENDNA"
https://m.media-amazon.com/images/I/612xIhPMHqL.jpg,630869,item_weight,3.2 gram,"0.03 INCH (0.8 MM) (160MM+50MM) 6.3+2 INCH EXTEND CHAIN 0.12 INCH (3 MM) 1.60 INCH (40.7MM) MANUAL MEASUREMENT, THE SIZE MAY BE SLIGHTLY DIFFERENT NET WEIGHT: 3.2G FOREVER IN MY HEART CUSTOMIZELE 925 STERLING SILVER"
https://m.media-amazon.com/images/I/51b9JEHOriL.jpg,630869,item_weight,6.5 gram,COUPON WEIGHT: 6.5G LENGTH: 19CM+5CM
https://m.media-amazon.com/images/I/81lgxfKqUUL.jpg,881883,item_weight,160.0 gram,"BILLA LIGHT TAUPE ELEGANT JACQUAED WINDOW CURATION SIZE: 54"" X 84"" + 18"" RN #131381 VENICE COLLECTIONS, INC. 8.67 WARNING MADE IN CHINA WITH ATTACHED VALANCE THIS BAG IS NOT A TOY QTY TO AVOID ANY DANGER OF SUFFOCATION LEFT AWAY FROM BASIS AND DESCRIPTION: COLOR: BEICE CHILDRENDO NOT USE IN CRES, BEDS, CARRIAGES BLUE BRICK BURGUNDY_GREY_LIGHT BROWN 160GSM JAQUARD+FANCY VALANCE FABRIC CONTENT: 100% POLYESTER."
https://m.media-amazon.com/images/I/814sAvV89SL.jpg,558374,item_weight,42.0 gram,"NUTRITION FACTS 0% SERVING SIZE 0% TRANS FAT 0G 1% SODIUM 15MG CHOLESTEROL 0MG 14% 0% DIETARY FIBER 0G TOTAL CARBOHYDRATE 39G 3 PIECES (426) 56% TOTAL SUGARS 28G PROTEIN 09 0% 0% INCLUDES 28G ADDED SUGARS 0% CALCIUM 0MG IRON 0MG VITAMIN D 0MCG AMOUNT PER SERVING 0% 0% PATASSIUM 0MG * THE % DAILY VALUE (DV) TELLS YOU HOW MUCH A nutrient DAY IS USED FOR GENERAL NUTRITION ADVICE. SERVICE OF FOOD CONTRIBUTES TO A DAILY DET. 2,000 CAURIES A INGREDIENTS: SUGAR, GLUCOSE, AGAR, CITRIC 160 CALORIES FLAVORS, ARTIFICIAL COLORS % DAILY VALUE* TOTAL FAT 0G ACID, CANOLA OIL, NATURAL & ARTIFICIAL 0% SATURATED FAT 0G"
https://m.media-amazon.com/images/I/61cMeogK8gL.jpg,601746,item_weight,26.0 gram,BALL DIAMETER: 74MM- BALL WEIGHT: 28G ORGAN-S NUMBER OF HOLES: -
https://m.media-amazon.com/images/I/811VfR10yxL.jpg,752266,wattage,0.55 watt,"SPECIFICATION: PRODUCT NAME: SOLAR SENSOR WELL LIGHTS SUNCH MODER 1 - MODE-2 - MODE 3-OFF CHECKING TIME: BHOUSSON THE SUMIGHT. FUNDITION SWITCH. PROJECT SIZE: *2.4 X 9/6 & 8 BUN / 488K 1. THE FIRST FOR A MOICE : COMMONES/ONONARTION.COM 2. THE 2ND VOLTS MODER DEIGIN IS WILL TURNMENT WITH A CONSIENT IONLINEARS LAICES WITHIN BEFORE CONTROLUR THE SENSOR AREA STRONG TOINING & ZESECONDS, AND QUANTITY: 2PCS WILL TURN TO MINI AFTERPOCOUR ALLEVER WITH IN ODITION AREA 3. THE FOLLOWING ORDER WHERE BEFORE WITH GOOD NECESSARY < < < TAX DECOVE EXPECIME PROCETION AREA ETUI + PLASTIQUE RECELINE LORILLATE DESTORC. ADJITE FOR WIN WITH O' MEXCELIN CHMO LED: 144 LED SOLAN PANEL: 5.5V. 0.55W SENSORANGLE: 120 DEGRESS SENSOR DISTANCE: 3-7MM PROTECTION IEVEL: P E5 WATERPROOF DEEP IMPORTING MEGIN: 18-25M/ WORKING REMPERATURE -40FC-+85-C"
https://m.media-amazon.com/images/I/71WLYfmMqQL.jpg,254449,item_weight,50.0 milligram,ZINE 50 MG NON-GMO THANK YOU WITHIN ALL OF ROUNDS SPOUND. HIGH INVOICE FOR A LOT AND FOR ANGROUND FOR 250 TABLETS SANS OGM NPN80006007 COMPRINES
https://m.media-amazon.com/images/I/61Dq3LRei9L.jpg,523149,item_weight,10.0 kilogram,0.00 FOR RINETT SILICONE RINGS
https://m.media-amazon.com/images/I/71XK5d3Oh9L.jpg,416664,wattage,49.0 watt,
https://m.media-amazon.com/images/I/61kyBEJYDeL.jpg,459516,item_weight,500 milligram,TERTAL MAX GREEN DISCOVER WELLNESS COTEL 60 BURN FAT 500MG EHHANCES MOOD* DUEZANYSSUPPLEMENT CLASURES JIMPOVES DIGESTION* BOOSTSPHYSICAL PERFORMANCE*
https://m.media-amazon.com/images/I/71uQmsTESvL.jpg,459516,item_weight,500 milligram,TOTAL MAX HEALTHY BENEFITS OF GREEN COFFEE SYSTEM* BOOSTS NEABAL MAX DISCOVER WELLNESS METCBOLISM* GREEN DIGESTION* COPIES BURN FAT SUPPORTS ENHANCE DISCOVER WELLNESS MOOD* FOT BURN* 60 500VC EHNANCES MOOD* IMPOOVES DIGESTIONT HELPS CONTROL BOOTS PHYSICAL PERFORMANCE* SUPPORTS BLOOD DUETANY SUPPLEMMENT CARSLEY APPETITE* SUPPORTS WEIGHT SUGAR LEVEL* SUPPORTS INMUNNE MANCOMENT*
https://m.media-amazon.com/images/I/71jG8BOi4WL.jpg,241608,item_weight,16.0 gram,ANTI-RUST ANTI-SCRATCH WATER REPELENT 16G THICK HIGH GRADE 904 STAINES STEEL STAIN RESISTANT & ANTI-BACTERIAL PROTECTION
